"","year","gear","julian","fish","CU_no","CU","prob"
"75008",2016,"Test Fishery",212,627,69,"UpperYR",0
"75009",2016,"Test Fishery",212,628,76,"NYR",0
"75010",2016,"Test Fishery",212,628,75,"White",0
"75011",2016,"Test Fishery",212,628,74,"Stew",0.0028
"75012",2016,"Test Fishery",212,628,72,"Pelly",0.0759
"75013",2016,"Test Fishery",212,628,71,"Norden",0
"75014",2016,"Test Fishery",212,628,73,"MidYR",0.1859
"75015",2016,"Test Fishery",212,628,68,"Teslin",0.0022
"75016",2016,"Test Fishery",212,628,69,"UpperYR",0.7313
"75017",2016,"Test Fishery",213,629,76,"NYR",0
"75018",2016,"Test Fishery",213,629,75,"White",0
"75019",2016,"Test Fishery",213,629,74,"Stew",0.0028
"75020",2016,"Test Fishery",213,629,72,"Pelly",0.002
"75021",2016,"Test Fishery",213,629,71,"Norden",0
"75022",2016,"Test Fishery",213,629,73,"MidYR",0.9864
"75023",2016,"Test Fishery",213,629,68,"Teslin",0.0049
"75024",2016,"Test Fishery",213,629,69,"UpperYR",0.0025
"75025",2016,"Test Fishery",213,630,76,"NYR",0
"75026",2016,"Test Fishery",213,630,75,"White",0.0018
"75027",2016,"Test Fishery",213,630,74,"Stew",0.0322
"75028",2016,"Test Fishery",213,630,72,"Pelly",0.0017
"75029",2016,"Test Fishery",213,630,71,"Norden",0
"75030",2016,"Test Fishery",213,630,73,"MidYR",0.9405
"75031",2016,"Test Fishery",213,630,68,"Teslin",0.022
"75032",2016,"Test Fishery",213,630,69,"UpperYR",0
"75033",2016,"Test Fishery",213,631,76,"NYR",8e-04
"75034",2016,"Test Fishery",213,631,75,"White",0
"75035",2016,"Test Fishery",213,631,74,"Stew",2e-04
"75036",2016,"Test Fishery",213,631,72,"Pelly",0.0283
"75037",2016,"Test Fishery",213,631,71,"Norden",0
"75038",2016,"Test Fishery",213,631,73,"MidYR",0.9654
"75039",2016,"Test Fishery",213,631,68,"Teslin",0.0052
"75040",2016,"Test Fishery",213,631,69,"UpperYR",0
"75041",2016,"Test Fishery",213,632,76,"NYR",0
"75042",2016,"Test Fishery",213,632,75,"White",0
"75043",2016,"Test Fishery",213,632,74,"Stew",0.0016
"75044",2016,"Test Fishery",213,632,72,"Pelly",1e-04
"75045",2016,"Test Fishery",213,632,71,"Norden",0
"75046",2016,"Test Fishery",213,632,73,"MidYR",0.9267
"75047",2016,"Test Fishery",213,632,68,"Teslin",0.0181
"75048",2016,"Test Fishery",213,632,69,"UpperYR",0.0535
"75049",2016,"Test Fishery",213,633,76,"NYR",0
"75050",2016,"Test Fishery",213,633,75,"White",0.0036
"75051",2016,"Test Fishery",213,633,74,"Stew",0.6959
"75052",2016,"Test Fishery",213,633,72,"Pelly",0.049
"75053",2016,"Test Fishery",213,633,71,"Norden",0
"75054",2016,"Test Fishery",213,633,73,"MidYR",0.0971
"75055",2016,"Test Fishery",213,633,68,"Teslin",0.1497
"75056",2016,"Test Fishery",213,633,69,"UpperYR",0
"75057",2016,"Test Fishery",213,634,76,"NYR",0
"75058",2016,"Test Fishery",213,634,75,"White",0.3048
"75059",2016,"Test Fishery",213,634,74,"Stew",0.1152
"75060",2016,"Test Fishery",213,634,72,"Pelly",0.1702
"75061",2016,"Test Fishery",213,634,71,"Norden",0
"75062",2016,"Test Fishery",213,634,73,"MidYR",0.3662
"75063",2016,"Test Fishery",213,634,68,"Teslin",0.0401
"75064",2016,"Test Fishery",213,634,69,"UpperYR",0
"75065",2016,"Test Fishery",213,635,76,"NYR",0.0013
"75066",2016,"Test Fishery",213,635,75,"White",0
"75067",2016,"Test Fishery",213,635,74,"Stew",0.1387
"75068",2016,"Test Fishery",213,635,72,"Pelly",8e-04
"75069",2016,"Test Fishery",213,635,71,"Norden",0
"75070",2016,"Test Fishery",213,635,73,"MidYR",0.8571
"75071",2016,"Test Fishery",213,635,68,"Teslin",0.0017
"75072",2016,"Test Fishery",213,635,69,"UpperYR",0
"75073",2016,"Test Fishery",213,636,76,"NYR",0
"75074",2016,"Test Fishery",213,636,75,"White",3e-04
"75075",2016,"Test Fishery",213,636,74,"Stew",0.0057
"75076",2016,"Test Fishery",213,636,72,"Pelly",0.0015
"75077",2016,"Test Fishery",213,636,71,"Norden",0
"75078",2016,"Test Fishery",213,636,73,"MidYR",0.9877
"75079",2016,"Test Fishery",213,636,68,"Teslin",0.0047
"75080",2016,"Test Fishery",213,636,69,"UpperYR",0
"75081",2016,"Test Fishery",213,637,76,"NYR",0.1964
"75082",2016,"Test Fishery",213,637,75,"White",0
"75083",2016,"Test Fishery",213,637,74,"Stew",0.0203
"75084",2016,"Test Fishery",213,637,72,"Pelly",0.0133
"75085",2016,"Test Fishery",213,637,71,"Norden",0
"75086",2016,"Test Fishery",213,637,73,"MidYR",0.7628
"75087",2016,"Test Fishery",213,637,68,"Teslin",0.0072
"75088",2016,"Test Fishery",213,637,69,"UpperYR",0
"75089",2016,"Test Fishery",213,638,76,"NYR",1e-04
"75090",2016,"Test Fishery",213,638,75,"White",0
"75091",2016,"Test Fishery",213,638,74,"Stew",0.0041
"75092",2016,"Test Fishery",213,638,72,"Pelly",0.2085
"75093",2016,"Test Fishery",213,638,71,"Norden",0
"75094",2016,"Test Fishery",213,638,73,"MidYR",0.7858
"75095",2016,"Test Fishery",213,638,68,"Teslin",0.0014
"75096",2016,"Test Fishery",213,638,69,"UpperYR",0
"75097",2016,"Test Fishery",213,639,76,"NYR",0
"75098",2016,"Test Fishery",213,639,75,"White",0
"75099",2016,"Test Fishery",213,639,74,"Stew",0.0019
"75100",2016,"Test Fishery",213,639,72,"Pelly",0.0029
"75101",2016,"Test Fishery",213,639,71,"Norden",0
"75102",2016,"Test Fishery",213,639,73,"MidYR",0.9951
"75103",2016,"Test Fishery",213,639,68,"Teslin",0
"75104",2016,"Test Fishery",213,639,69,"UpperYR",1e-04
"75105",2016,"Test Fishery",213,640,76,"NYR",3e-04
"75106",2016,"Test Fishery",213,640,75,"White",9e-04
"75107",2016,"Test Fishery",213,640,74,"Stew",0
"75108",2016,"Test Fishery",213,640,72,"Pelly",0.1957
"75109",2016,"Test Fishery",213,640,71,"Norden",0
"75110",2016,"Test Fishery",213,640,73,"MidYR",0.7896
"75111",2016,"Test Fishery",213,640,68,"Teslin",0.0131
"75112",2016,"Test Fishery",213,640,69,"UpperYR",0
"75113",2016,"Test Fishery",213,641,76,"NYR",0.0227
"75114",2016,"Test Fishery",213,641,75,"White",0
"75115",2016,"Test Fishery",213,641,74,"Stew",0
"75116",2016,"Test Fishery",213,641,72,"Pelly",0.1805
"75117",2016,"Test Fishery",213,641,71,"Norden",0
"75118",2016,"Test Fishery",213,641,73,"MidYR",0.6745
"75119",2016,"Test Fishery",213,641,68,"Teslin",0.1147
"75120",2016,"Test Fishery",213,641,69,"UpperYR",0.0057
"75121",2016,"Test Fishery",213,642,76,"NYR",1e-04
"75122",2016,"Test Fishery",213,642,75,"White",0
"75123",2016,"Test Fishery",213,642,74,"Stew",0.0372
"75124",2016,"Test Fishery",213,642,72,"Pelly",0.1746
"75125",2016,"Test Fishery",213,642,71,"Norden",0
"75126",2016,"Test Fishery",213,642,73,"MidYR",0.7881
"75127",2016,"Test Fishery",213,642,68,"Teslin",0
"75128",2016,"Test Fishery",213,642,69,"UpperYR",0
"75129",2016,"Test Fishery",214,644,76,"NYR",1e-04
"75130",2016,"Test Fishery",214,644,75,"White",0
"75131",2016,"Test Fishery",214,644,74,"Stew",0
"75132",2016,"Test Fishery",214,644,72,"Pelly",0
"75133",2016,"Test Fishery",214,644,71,"Norden",0
"75134",2016,"Test Fishery",214,644,73,"MidYR",0.0358
"75135",2016,"Test Fishery",214,644,68,"Teslin",0
"75136",2016,"Test Fishery",214,644,69,"UpperYR",0.9641
"75137",2016,"Test Fishery",214,645,76,"NYR",0.0771
"75138",2016,"Test Fishery",214,645,75,"White",0
"75139",2016,"Test Fishery",214,645,74,"Stew",0.0843
"75140",2016,"Test Fishery",214,645,72,"Pelly",0.5965
"75141",2016,"Test Fishery",214,645,71,"Norden",0
"75142",2016,"Test Fishery",214,645,73,"MidYR",0.2307
"75143",2016,"Test Fishery",214,645,68,"Teslin",0.0114
"75144",2016,"Test Fishery",214,645,69,"UpperYR",0
"75145",2016,"Test Fishery",214,646,76,"NYR",0
"75146",2016,"Test Fishery",214,646,75,"White",0
"75147",2016,"Test Fishery",214,646,74,"Stew",0
"75148",2016,"Test Fishery",214,646,72,"Pelly",9e-04
"75149",2016,"Test Fishery",214,646,71,"Norden",0
"75150",2016,"Test Fishery",214,646,73,"MidYR",0.9988
"75151",2016,"Test Fishery",214,646,68,"Teslin",3e-04
"75152",2016,"Test Fishery",214,646,69,"UpperYR",0
"75153",2016,"Test Fishery",214,647,76,"NYR",0.0146
"75154",2016,"Test Fishery",214,647,75,"White",0
"75155",2016,"Test Fishery",214,647,74,"Stew",0
"75156",2016,"Test Fishery",214,647,72,"Pelly",0.0166
"75157",2016,"Test Fishery",214,647,71,"Norden",0
"75158",2016,"Test Fishery",214,647,73,"MidYR",0.6339
"75159",2016,"Test Fishery",214,647,68,"Teslin",0.3305
"75160",2016,"Test Fishery",214,647,69,"UpperYR",0.0034
"75161",2016,"Test Fishery",214,648,76,"NYR",0
"75162",2016,"Test Fishery",214,648,75,"White",0
"75163",2016,"Test Fishery",214,648,74,"Stew",0.0031
"75164",2016,"Test Fishery",214,648,72,"Pelly",0.0053
"75165",2016,"Test Fishery",214,648,71,"Norden",0
"75166",2016,"Test Fishery",214,648,73,"MidYR",0.0973
"75167",2016,"Test Fishery",214,648,68,"Teslin",0.015
"75168",2016,"Test Fishery",214,648,69,"UpperYR",0.8784
"75169",2016,"Test Fishery",214,649,76,"NYR",0
"75170",2016,"Test Fishery",214,649,75,"White",0
"75171",2016,"Test Fishery",214,649,74,"Stew",0.0113
"75172",2016,"Test Fishery",214,649,72,"Pelly",1e-04
"75173",2016,"Test Fishery",214,649,71,"Norden",0
"75174",2016,"Test Fishery",214,649,73,"MidYR",0.9885
"75175",2016,"Test Fishery",214,649,68,"Teslin",1e-04
"75176",2016,"Test Fishery",214,649,69,"UpperYR",0
"75177",2016,"Test Fishery",214,650,76,"NYR",0
"75178",2016,"Test Fishery",214,650,75,"White",0
"75179",2016,"Test Fishery",214,650,74,"Stew",0
"75180",2016,"Test Fishery",214,650,72,"Pelly",0
"75181",2016,"Test Fishery",214,650,71,"Norden",0
"75182",2016,"Test Fishery",214,650,73,"MidYR",0.999
"75183",2016,"Test Fishery",214,650,68,"Teslin",9e-04
"75184",2016,"Test Fishery",214,650,69,"UpperYR",1e-04
"75185",2016,"Test Fishery",214,651,76,"NYR",0
"75186",2016,"Test Fishery",214,651,75,"White",0.3808
"75187",2016,"Test Fishery",214,651,74,"Stew",0.0376
"75188",2016,"Test Fishery",214,651,72,"Pelly",0.256
"75189",2016,"Test Fishery",214,651,71,"Norden",0
"75190",2016,"Test Fishery",214,651,73,"MidYR",0.324
"75191",2016,"Test Fishery",214,651,68,"Teslin",0.0013
"75192",2016,"Test Fishery",214,651,69,"UpperYR",0
"75193",2016,"Test Fishery",215,652,76,"NYR",0
"75194",2016,"Test Fishery",215,652,75,"White",0
"75195",2016,"Test Fishery",215,652,74,"Stew",0
"75196",2016,"Test Fishery",215,652,72,"Pelly",0.002
"75197",2016,"Test Fishery",215,652,71,"Norden",0
"75198",2016,"Test Fishery",215,652,73,"MidYR",0.8995
"75199",2016,"Test Fishery",215,652,68,"Teslin",0.0982
"75200",2016,"Test Fishery",215,652,69,"UpperYR",3e-04
"75201",2016,"Test Fishery",215,653,76,"NYR",0
"75202",2016,"Test Fishery",215,653,75,"White",0
"75203",2016,"Test Fishery",215,653,74,"Stew",0.003
"75204",2016,"Test Fishery",215,653,72,"Pelly",0
"75205",2016,"Test Fishery",215,653,71,"Norden",0.0076
"75206",2016,"Test Fishery",215,653,73,"MidYR",0.9885
"75207",2016,"Test Fishery",215,653,68,"Teslin",6e-04
"75208",2016,"Test Fishery",215,653,69,"UpperYR",2e-04
"75209",2016,"Test Fishery",215,654,76,"NYR",0
"75210",2016,"Test Fishery",215,654,75,"White",0
"75211",2016,"Test Fishery",215,654,74,"Stew",0.0013
"75212",2016,"Test Fishery",215,654,72,"Pelly",4e-04
"75213",2016,"Test Fishery",215,654,71,"Norden",0
"75214",2016,"Test Fishery",215,654,73,"MidYR",0.9981
"75215",2016,"Test Fishery",215,654,68,"Teslin",2e-04
"75216",2016,"Test Fishery",215,654,69,"UpperYR",0
"75217",2016,"Test Fishery",215,656,76,"NYR",0
"75218",2016,"Test Fishery",215,656,75,"White",0
"75219",2016,"Test Fishery",215,656,74,"Stew",1e-04
"75220",2016,"Test Fishery",215,656,72,"Pelly",0
"75221",2016,"Test Fishery",215,656,71,"Norden",0
"75222",2016,"Test Fishery",215,656,73,"MidYR",0.0015
"75223",2016,"Test Fishery",215,656,68,"Teslin",0
"75224",2016,"Test Fishery",215,656,69,"UpperYR",0.9984
"75225",2016,"Test Fishery",215,657,76,"NYR",0
"75226",2016,"Test Fishery",215,657,75,"White",0.0014
"75227",2016,"Test Fishery",215,657,74,"Stew",0.0023
"75228",2016,"Test Fishery",215,657,72,"Pelly",0.0037
"75229",2016,"Test Fishery",215,657,71,"Norden",0
"75230",2016,"Test Fishery",215,657,73,"MidYR",0.9886
"75231",2016,"Test Fishery",215,657,68,"Teslin",0.0022
"75232",2016,"Test Fishery",215,657,69,"UpperYR",0
"75233",2016,"Test Fishery",215,658,76,"NYR",0
"75234",2016,"Test Fishery",215,658,75,"White",0.003
"75235",2016,"Test Fishery",215,658,74,"Stew",0.0135
"75236",2016,"Test Fishery",215,658,72,"Pelly",0.5565
"75237",2016,"Test Fishery",215,658,71,"Norden",0
"75238",2016,"Test Fishery",215,658,73,"MidYR",0.422
"75239",2016,"Test Fishery",215,658,68,"Teslin",0.0048
"75240",2016,"Test Fishery",215,658,69,"UpperYR",0
"75241",2016,"Test Fishery",215,659,76,"NYR",0
"75242",2016,"Test Fishery",215,659,75,"White",0
"75243",2016,"Test Fishery",215,659,74,"Stew",2e-04
"75244",2016,"Test Fishery",215,659,72,"Pelly",0.0028
"75245",2016,"Test Fishery",215,659,71,"Norden",0
"75246",2016,"Test Fishery",215,659,73,"MidYR",0.8921
"75247",2016,"Test Fishery",215,659,68,"Teslin",0.1045
"75248",2016,"Test Fishery",215,659,69,"UpperYR",4e-04
"75249",2016,"Test Fishery",215,660,76,"NYR",0
"75250",2016,"Test Fishery",215,660,75,"White",0
"75251",2016,"Test Fishery",215,660,74,"Stew",0.2542
"75252",2016,"Test Fishery",215,660,72,"Pelly",7e-04
"75253",2016,"Test Fishery",215,660,71,"Norden",4e-04
"75254",2016,"Test Fishery",215,660,73,"MidYR",0.7443
"75255",2016,"Test Fishery",215,660,68,"Teslin",4e-04
"75256",2016,"Test Fishery",215,660,69,"UpperYR",0
"75257",2016,"Test Fishery",215,661,76,"NYR",0
"75258",2016,"Test Fishery",215,661,75,"White",0
"75259",2016,"Test Fishery",215,661,74,"Stew",3e-04
"75260",2016,"Test Fishery",215,661,72,"Pelly",0.1013
"75261",2016,"Test Fishery",215,661,71,"Norden",0.0027
"75262",2016,"Test Fishery",215,661,73,"MidYR",0.1077
"75263",2016,"Test Fishery",215,661,68,"Teslin",0
"75264",2016,"Test Fishery",215,661,69,"UpperYR",0.7876
"75265",2016,"Test Fishery",215,662,76,"NYR",8e-04
"75266",2016,"Test Fishery",215,662,75,"White",0
"75267",2016,"Test Fishery",215,662,74,"Stew",0.0018
"75268",2016,"Test Fishery",215,662,72,"Pelly",0.0118
"75269",2016,"Test Fishery",215,662,71,"Norden",0
"75270",2016,"Test Fishery",215,662,73,"MidYR",0.2468
"75271",2016,"Test Fishery",215,662,68,"Teslin",0
"75272",2016,"Test Fishery",215,662,69,"UpperYR",0.7384
"75273",2016,"Test Fishery",215,663,76,"NYR",0
"75274",2016,"Test Fishery",215,663,75,"White",0
"75275",2016,"Test Fishery",215,663,74,"Stew",0.0027
"75276",2016,"Test Fishery",215,663,72,"Pelly",0.2967
"75277",2016,"Test Fishery",215,663,71,"Norden",0
"75278",2016,"Test Fishery",215,663,73,"MidYR",0.6715
"75279",2016,"Test Fishery",215,663,68,"Teslin",0.0277
"75280",2016,"Test Fishery",215,663,69,"UpperYR",0.0012
"75281",2016,"Test Fishery",215,664,76,"NYR",0
"75282",2016,"Test Fishery",215,664,75,"White",0
"75283",2016,"Test Fishery",215,664,74,"Stew",0.0142
"75284",2016,"Test Fishery",215,664,72,"Pelly",0.0053
"75285",2016,"Test Fishery",215,664,71,"Norden",0
"75286",2016,"Test Fishery",215,664,73,"MidYR",0.9791
"75287",2016,"Test Fishery",215,664,68,"Teslin",0.0011
"75288",2016,"Test Fishery",215,664,69,"UpperYR",3e-04
"75289",2016,"Test Fishery",215,665,76,"NYR",0
"75290",2016,"Test Fishery",215,665,75,"White",0
"75291",2016,"Test Fishery",215,665,74,"Stew",0
"75292",2016,"Test Fishery",215,665,72,"Pelly",1e-04
"75293",2016,"Test Fishery",215,665,71,"Norden",0
"75294",2016,"Test Fishery",215,665,73,"MidYR",0.9958
"75295",2016,"Test Fishery",215,665,68,"Teslin",0.001
"75296",2016,"Test Fishery",215,665,69,"UpperYR",0.0031
"75297",2016,"Test Fishery",215,666,76,"NYR",0
"75298",2016,"Test Fishery",215,666,75,"White",0
"75299",2016,"Test Fishery",215,666,74,"Stew",0.0263
"75300",2016,"Test Fishery",215,666,72,"Pelly",0.0309
"75301",2016,"Test Fishery",215,666,71,"Norden",0.0014
"75302",2016,"Test Fishery",215,666,73,"MidYR",0.9412
"75303",2016,"Test Fishery",215,666,68,"Teslin",0
"75304",2016,"Test Fishery",215,666,69,"UpperYR",2e-04
"75305",2016,"Test Fishery",215,667,76,"NYR",0
"75306",2016,"Test Fishery",215,667,75,"White",0
"75307",2016,"Test Fishery",215,667,74,"Stew",4e-04
"75308",2016,"Test Fishery",215,667,72,"Pelly",0
"75309",2016,"Test Fishery",215,667,71,"Norden",6e-04
"75310",2016,"Test Fishery",215,667,73,"MidYR",0.0064
"75311",2016,"Test Fishery",215,667,68,"Teslin",0.0032
"75312",2016,"Test Fishery",215,667,69,"UpperYR",0.9894
"75313",2016,"Test Fishery",215,668,76,"NYR",0
"75314",2016,"Test Fishery",215,668,75,"White",0
"75315",2016,"Test Fishery",215,668,74,"Stew",0.1809
"75316",2016,"Test Fishery",215,668,72,"Pelly",0.0418
"75317",2016,"Test Fishery",215,668,71,"Norden",0
"75318",2016,"Test Fishery",215,668,73,"MidYR",0.6276
"75319",2016,"Test Fishery",215,668,68,"Teslin",0.1497
"75320",2016,"Test Fishery",215,668,69,"UpperYR",0
"75321",2016,"Test Fishery",215,669,76,"NYR",0
"75322",2016,"Test Fishery",215,669,75,"White",0
"75323",2016,"Test Fishery",215,669,74,"Stew",0.001
"75324",2016,"Test Fishery",215,669,72,"Pelly",0
"75325",2016,"Test Fishery",215,669,71,"Norden",0
"75326",2016,"Test Fishery",215,669,73,"MidYR",0.9848
"75327",2016,"Test Fishery",215,669,68,"Teslin",0
"75328",2016,"Test Fishery",215,669,69,"UpperYR",0.0142
"75329",2016,"Test Fishery",215,670,76,"NYR",0.0105
"75330",2016,"Test Fishery",215,670,75,"White",0
"75331",2016,"Test Fishery",215,670,74,"Stew",0.1001
"75332",2016,"Test Fishery",215,670,72,"Pelly",1e-04
"75333",2016,"Test Fishery",215,670,71,"Norden",0
"75334",2016,"Test Fishery",215,670,73,"MidYR",0.8836
"75335",2016,"Test Fishery",215,670,68,"Teslin",0.0057
"75336",2016,"Test Fishery",215,670,69,"UpperYR",0
"75337",2016,"Test Fishery",215,671,76,"NYR",0
"75338",2016,"Test Fishery",215,671,75,"White",0
"75339",2016,"Test Fishery",215,671,74,"Stew",0.018
"75340",2016,"Test Fishery",215,671,72,"Pelly",0.0802
"75341",2016,"Test Fishery",215,671,71,"Norden",0
"75342",2016,"Test Fishery",215,671,73,"MidYR",0.8932
"75343",2016,"Test Fishery",215,671,68,"Teslin",0.0076
"75344",2016,"Test Fishery",215,671,69,"UpperYR",0.001
"75345",2016,"Test Fishery",215,672,76,"NYR",1e-04
"75346",2016,"Test Fishery",215,672,75,"White",0
"75347",2016,"Test Fishery",215,672,74,"Stew",0.1596
"75348",2016,"Test Fishery",215,672,72,"Pelly",0.132
"75349",2016,"Test Fishery",215,672,71,"Norden",0
"75350",2016,"Test Fishery",215,672,73,"MidYR",0.6989
"75351",2016,"Test Fishery",215,672,68,"Teslin",0.0094
"75352",2016,"Test Fishery",215,672,69,"UpperYR",0
"75353",2016,"Test Fishery",215,673,76,"NYR",0
"75354",2016,"Test Fishery",215,673,75,"White",0
"75355",2016,"Test Fishery",215,673,74,"Stew",0.0089
"75356",2016,"Test Fishery",215,673,72,"Pelly",0.0372
"75357",2016,"Test Fishery",215,673,71,"Norden",0
"75358",2016,"Test Fishery",215,673,73,"MidYR",0.8648
"75359",2016,"Test Fishery",215,673,68,"Teslin",0.0623
"75360",2016,"Test Fishery",215,673,69,"UpperYR",0.0268
"75361",2016,"Test Fishery",216,674,76,"NYR",0
"75362",2016,"Test Fishery",216,674,75,"White",0
"75363",2016,"Test Fishery",216,674,74,"Stew",0.0121
"75364",2016,"Test Fishery",216,674,72,"Pelly",0.0011
"75365",2016,"Test Fishery",216,674,71,"Norden",0
"75366",2016,"Test Fishery",216,674,73,"MidYR",0.0409
"75367",2016,"Test Fishery",216,674,68,"Teslin",5e-04
"75368",2016,"Test Fishery",216,674,69,"UpperYR",0.9452
"75369",2016,"Test Fishery",216,675,76,"NYR",0
"75370",2016,"Test Fishery",216,675,75,"White",0
"75371",2016,"Test Fishery",216,675,74,"Stew",9e-04
"75372",2016,"Test Fishery",216,675,72,"Pelly",0.0015
"75373",2016,"Test Fishery",216,675,71,"Norden",0
"75374",2016,"Test Fishery",216,675,73,"MidYR",0.0328
"75375",2016,"Test Fishery",216,675,68,"Teslin",0.9648
"75376",2016,"Test Fishery",216,675,69,"UpperYR",0
"75377",2016,"Test Fishery",216,676,76,"NYR",0
"75378",2016,"Test Fishery",216,676,75,"White",0
"75379",2016,"Test Fishery",216,676,74,"Stew",0.0371
"75380",2016,"Test Fishery",216,676,72,"Pelly",1e-04
"75381",2016,"Test Fishery",216,676,71,"Norden",0
"75382",2016,"Test Fishery",216,676,73,"MidYR",0.8976
"75383",2016,"Test Fishery",216,676,68,"Teslin",0.0651
"75384",2016,"Test Fishery",216,676,69,"UpperYR",1e-04
"75385",2016,"Test Fishery",216,677,76,"NYR",0
"75386",2016,"Test Fishery",216,677,75,"White",0
"75387",2016,"Test Fishery",216,677,74,"Stew",0.012
"75388",2016,"Test Fishery",216,677,72,"Pelly",0.0084
"75389",2016,"Test Fishery",216,677,71,"Norden",0
"75390",2016,"Test Fishery",216,677,73,"MidYR",0.978
"75391",2016,"Test Fishery",216,677,68,"Teslin",0.0016
"75392",2016,"Test Fishery",216,677,69,"UpperYR",0
"75393",2016,"Test Fishery",216,678,76,"NYR",0
"75394",2016,"Test Fishery",216,678,75,"White",0
"75395",2016,"Test Fishery",216,678,74,"Stew",8e-04
"75396",2016,"Test Fishery",216,678,72,"Pelly",0.0852
"75397",2016,"Test Fishery",216,678,71,"Norden",9e-04
"75398",2016,"Test Fishery",216,678,73,"MidYR",0.9108
"75399",2016,"Test Fishery",216,678,68,"Teslin",0.0022
"75400",2016,"Test Fishery",216,678,69,"UpperYR",0
"75401",2016,"Test Fishery",216,679,76,"NYR",0.0018
"75402",2016,"Test Fishery",216,679,75,"White",0
"75403",2016,"Test Fishery",216,679,74,"Stew",0.0068
"75404",2016,"Test Fishery",216,679,72,"Pelly",0.958
"75405",2016,"Test Fishery",216,679,71,"Norden",0
"75406",2016,"Test Fishery",216,679,73,"MidYR",0.0331
"75407",2016,"Test Fishery",216,679,68,"Teslin",0
"75408",2016,"Test Fishery",216,679,69,"UpperYR",3e-04
"75409",2016,"Test Fishery",216,680,76,"NYR",0
"75410",2016,"Test Fishery",216,680,75,"White",0
"75411",2016,"Test Fishery",216,680,74,"Stew",0.0647
